state,district,total_enrolments,total_biometric_updates,total_demographic_updates,biometric_update_ratio,demographic_update_ratio,service_stress_score,stress_category
Odisha,Jajpur,2507.0,37046.0,18971.0,14.777024331870761,7.567211806940566,11.172118069405663,Very High (Priority Intervention)
Odisha,Jharsuguda,1157.0,25789.0,16671.0,22.2895419187554,14.408815903197926,18.34917891097666,Very High (Priority Intervention)
Odisha,Kalahandi,4485.0,94910.0,47377.0,21.16164994425864,10.563433667781494,15.862541806020069,Very High (Priority Intervention)
Odisha,Kandhamal,3049.0,59713.0,31772.0,19.58445391931781,10.420465726467695,15.002459822892753,Very High (Priority Intervention)
Odisha,Kendrapara,3962.0,78148.0,39680.0,19.724381625441698,10.015143866733974,14.869762746087837,Very High (Priority Intervention)
Odisha,Kendujhar,5377.0,101944.0,54065.0,18.95927096894179,10.054863306676586,14.507067137809187,Very High (Priority Intervention)
Odisha,Khorda,4315.0,94318.0,37593.0,21.858169177288527,8.712166859791425,15.285168018539977,Very High (Priority Intervention)
Odisha,Khordha,496.0,8995.0,4608.0,18.135080645161292,9.290322580645162,13.712701612903228,Very High (Priority Intervention)
Odisha,Koraput,4383.0,103982.0,41430.0,23.72393337896418,9.45242984257358,16.588181610768878,Very High (Priority Intervention)
Odisha,Malkangiri,2823.0,48015.0,20854.0,17.008501594048884,7.3871767623096,12.197839178179242,Very High (Priority Intervention)
Odisha,Mayurbhanj,8122.0,156918.0,71471.0,19.320118197488302,8.799679881802511,14.059899039645407,Very High (Priority Intervention)
Odisha,Nabarangapur,6229.0,90575.0,41822.0,14.540857280462353,6.714079306469738,10.627468293466045,Very High (Priority Intervention)
Odisha,Nabarangpur,442.0,0.0,0.0,0.0,0.0,0.0,Low (Stable Region)
Odisha,Nayagarh,2362.0,60844.0,22895.0,25.75952582557155,9.693056731583404,17.726291278577477,Very High (Priority Intervention)
Odisha,Nuapada,2120.0,46951.0,18243.0,22.14669811320755,8.605188679245282,15.375943396226415,Very High (Priority Intervention)
Odisha,Puri,3511.0,71481.0,30837.0,20.359156935346054,8.782967815437198,14.571062375391627,Very High (Priority Intervention)
Odisha,Rayagada,3045.0,58871.0,31473.0,19.33366174055829,10.335960591133006,14.834811165845649,Very High (Priority Intervention)
Odisha,Sambalpur,2552.0,52190.0,30078.0,20.45062695924765,11.786050156739812,16.11833855799373,Very High (Priority Intervention)
Odisha,Sonapur,1488.0,26255.0,13163.0,17.644489247311828,8.846102150537634,13.245295698924732,Very High (Priority Intervention)
Odisha,Subarnapur,399.0,6475.0,4309.0,16.228070175438596,10.799498746867167,13.51378446115288,Very High (Priority Intervention)
Odisha,Sundargarh,591.0,15031.0,7024.0,25.4331641285956,11.884940778341793,18.659052453468696,Very High (Priority Intervention)
Odisha,Sundergarh,4000.0,94258.0,42675.0,23.5645,10.66875,17.116625,Very High (Priority Intervention)
Orissa,Anugul,51.0,206.0,210.0,4.03921568627451,4.117647058823529,4.078431372549019,Very High (Priority Intervention)
Orissa,Balangir,436.0,12073.0,4790.0,27.690366972477065,10.986238532110091,19.33830275229358,Very High (Priority Intervention)
Orissa,Baleshwar,384.0,3772.0,2004.0,9.822916666666666,5.21875,7.520833333333333,Very High (Priority Intervention)
Orissa,Baleswar,3.0,11.0,6.0,3.6666666666666665,2.0,2.833333333333333,Very High (Priority Intervention)
Orissa,Bargarh,89.0,1015.0,766.0,11.404494382022472,8.606741573033707,10.00561797752809,Very High (Priority Intervention)
Orissa,Baudh,4.0,5.0,4.0,1.25,1.0,1.125,Very High (Priority Intervention)
Orissa,Bhadrak,371.0,5605.0,2607.0,15.107816711590296,7.026954177897574,11.067385444743934,Very High (Priority Intervention)
Orissa,Cuttack,322.0,6307.0,2035.0,19.58695652173913,6.319875776397516,12.953416149068323,Very High (Priority Intervention)
Orissa,Debagarh,7.0,5.0,7.0,0.7142857142857143,1.0,0.8571428571428572,High (Service Stress)
Orissa,Dhenkanal,126.0,1572.0,680.0,12.476190476190476,5.396825396825397,8.936507936507937,Very High (Priority Intervention)
Orissa,Gajapati,8.0,66.0,64.0,8.25,8.0,8.125,Very High (Priority Intervention)
Orissa,Ganjam,402.0,7011.0,4254.0,17.440298507462686,10.582089552238806,14.011194029850746,Very High (Priority Intervention)
Orissa,Jagatsinghapur,35.0,227.0,81.0,6.485714285714286,2.3142857142857145,4.4,Very High (Priority Intervention)
Orissa,Jajapur,111.0,759.0,484.0,6.837837837837838,4.36036036036036,5.599099099099099,Very High (Priority Intervention)
Orissa,Jharsuguda,25.0,67.0,115.0,2.68,4.6,3.6399999999999997,Very High (Priority Intervention)
Orissa,Kalahandi,11.0,14.0,18.0,1.2727272727272727,1.6363636363636365,1.4545454545454546,Very High (Priority Intervention)
Orissa,Kandhamal,32.0,226.0,273.0,7.0625,8.53125,7.796875,Very High (Priority Intervention)
Orissa,Kendrapara,53.0,238.0,239.0,4.490566037735849,4.509433962264151,4.5,Very High (Priority Intervention)
Orissa,Kendrapara *,1.0,0.0,0.0,0.0,0.0,0.0,Low (Stable Region)
Orissa,Kendujhar,49.0,289.0,373.0,5.8979591836734695,7.612244897959184,6.755102040816327,Very High (Priority Intervention)
Orissa,Khorda,2.0,4.0,5.0,2.0,2.5,2.25,Very High (Priority Intervention)
Orissa,Khordha,726.0,13629.0,4048.0,18.772727272727273,5.575757575757576,12.174242424242426,Very High (Priority Intervention)
Orissa,Koraput,119.0,1229.0,830.0,10.327731092436975,6.974789915966387,8.65126050420168,Very High (Priority Intervention)
Orissa,Malkangiri,47.0,221.0,218.0,4.702127659574468,4.638297872340425,4.670212765957446,Very High (Priority Intervention)
Orissa,Mayurbhanj,32.0,67.0,50.0,2.09375,1.5625,1.828125,Very High (Priority Intervention)
Orissa,Nabarangapur,3.0,11.0,14.0,3.6666666666666665,4.666666666666667,4.166666666666667,Very High (Priority Intervention)
Orissa,Nayagarh,104.0,1188.0,617.0,11.423076923076923,5.9326923076923075,8.677884615384615,Very High (Priority Intervention)
Orissa,Nuapada,2.0,2.0,2.0,1.0,1.0,1.0,Very High (Priority Intervention)
Orissa,Puri,220.0,3442.0,2026.0,15.645454545454545,9.209090909090909,12.427272727272726,Very High (Priority Intervention)
Orissa,Rayagada,181.0,1428.0,898.0,7.889502762430939,4.961325966850829,6.425414364640885,Very High (Priority Intervention)
Orissa,Sambalpur,25.0,132.0,242.0,5.28,9.68,7.48,Very High (Priority Intervention)
Orissa,Sonapur,22.0,70.0,104.0,3.1818181818181817,4.7272727272727275,3.9545454545454546,Very High (Priority Intervention)
Orissa,Subarnapur,6.0,30.0,51.0,5.0,8.5,6.75,Very High (Priority Intervention)
Orissa,Sundargarh,139.0,1156.0,636.0,8.316546762589928,4.575539568345324,6.446043165467626,Very High (Priority Intervention)
Orissa,Sundergarh,1.0,2.0,1.0,2.0,1.0,1.5,Very High (Priority Intervention)
Pondicherry,Karaikal,162.0,2733.0,904.0,16.87037037037037,5.580246913580247,11.225308641975309,Very High (Priority Intervention)
Pondicherry,Pondicherry,1084.0,24718.0,6327.0,22.80258302583026,5.836715867158672,14.319649446494466,Very High (Priority Intervention)
Pondicherry,Yanam,26.0,122.0,228.0,4.6923076923076925,8.76923076923077,6.730769230769232,Very High (Priority Intervention)
Puducherry,Karaikal,405.0,13513.0,5418.0,33.36543209876543,13.377777777777778,23.371604938271606,Very High (Priority Intervention)
Puducherry,Pondicherry,3.0,53.0,27.0,17.666666666666668,9.0,13.333333333333334,Very High (Priority Intervention)
Puducherry,Puducherry,1330.0,28654.0,19774.0,21.54436090225564,14.867669172932331,18.206015037593986,Very High (Priority Intervention)
Puducherry,Yanam,7.0,101.0,85.0,14.428571428571429,12.142857142857142,13.285714285714285,Very High (Priority Intervention)
Punjab,Amritsar,9655.0,155008.0,99075.0,16.054686690833766,10.261522527187985,13.158104609010875,Very High (Priority Intervention)
Punjab,Barnala,1013.0,35539.0,13504.0,35.08292201382034,13.330700888450147,24.20681145113524,Very High (Priority Intervention)
Punjab,Bathinda,2704.0,96740.0,37420.0,35.77662721893491,13.838757396449704,24.807692307692307,Very High (Priority Intervention)
Punjab,Faridkot,902.0,39412.0,14722.0,43.6940133037694,16.32150776053215,30.007760532150776,Very High (Priority Intervention)
Punjab,Fatehgarh Sahib,1048.0,37399.0,15346.0,35.68606870229008,14.643129770992367,25.164599236641223,Very High (Priority Intervention)
Punjab,Fazilka,1911.0,61395.0,31662.0,32.127158555729984,16.56828885400314,24.34772370486656,Very High (Priority Intervention)
Punjab,Ferozepur,1381.0,55330.0,28195.0,40.06517016654598,20.416364952932657,30.240767559739318,Very High (Priority Intervention)
Punjab,Firozpur,395.0,11480.0,6524.0,29.063291139240505,16.51645569620253,22.789873417721516,Very High (Priority Intervention)
Punjab,Gurdaspur,5120.0,119235.0,71972.0,23.2880859375,14.05703125,18.67255859375,Very High (Priority Intervention)
Punjab,Hoshiarpur,4134.0,92764.0,46549.0,22.4392839864538,11.26003870343493,16.849661344944366,Very High (Priority Intervention)
Punjab,Jalandhar,4118.0,141270.0,51131.0,34.30548810101991,12.416464303059739,23.360976202039826,Very High (Priority Intervention)
Punjab,Kapurthala,3726.0,54103.0,13872.0,14.520397208803006,3.7230273752012883,9.121712292002147,Very High (Priority Intervention)
Punjab,Ludhiana,17614.0,190927.0,119703.0,10.839502668332008,6.795900987850573,8.817701828091291,Very High (Priority Intervention)
Punjab,Malerkotla,865.0,13787.0,15099.0,15.938728323699422,17.45549132947977,16.697109826589596,Very High (Priority Intervention)
Punjab,Mansa,1124.0,59039.0,23555.0,52.52580071174377,20.956405693950177,36.74110320284697,Very High (Priority Intervention)
Punjab,Moga,1535.0,61344.0,24046.0,39.963517915309446,15.66514657980456,27.814332247557005,Very High (Priority Intervention)
Punjab,Muktsar,334.0,8879.0,3551.0,26.58383233532934,10.631736526946108,18.607784431137723,Very High (Priority Intervention)
Punjab,Nawanshahr,192.0,4189.0,2958.0,21.817708333333332,15.40625,18.611979166666664,Very High (Priority Intervention)
Punjab,Pathankot,1115.0,26596.0,14496.0,23.852914798206278,13.000896860986547,18.426905829596414,Very High (Priority Intervention)
Punjab,Patiala,5150.0,119311.0,89052.0,23.167184466019417,17.291650485436893,20.229417475728155,Very High (Priority Intervention)
Punjab,Rupnagar,1246.0,45453.0,13705.0,36.47913322632424,10.9991974317817,23.73916532905297,Very High (Priority Intervention)
Punjab,S.A.S Nagar,705.0,0.0,0.0,0.0,0.0,0.0,Low (Stable Region)
Punjab,S.A.S Nagar(Mohali),277.0,2735.0,2321.0,9.873646209386282,8.379061371841155,9.126353790613718,Very High (Priority Intervention)
Punjab,Sangrur,2329.0,82470.0,29915.0,35.41004723057106,12.844568484328038,24.127307857449548,Very High (Priority Intervention)
Punjab,Sas Nagar (Mohali),2953.0,57841.0,58072.0,19.587199458178123,19.66542499153403,19.62631222485608,Very High (Priority Intervention)
Punjab,Shaheed Bhagat Singh Nagar,946.0,30500.0,6344.0,32.241014799154335,6.706131078224101,19.47357293868922,Very High (Priority Intervention)
Punjab,Sri Muktsar Sahib,1315.0,56223.0,21691.0,42.75513307984791,16.495057034220533,29.625095057034223,Very High (Priority Intervention)
Punjab,Tarn Taran,2939.0,80702.0,27415.0,27.458999659748212,9.32800272201429,18.393501190881253,Very High (Priority Intervention)
Rajasthan,Ajmer,12135.0,141858.0,124036.0,11.689987639060568,10.221343222084878,10.955665430572722,Very High (Priority Intervention)
Rajasthan,Alwar,23383.0,223449.0,144744.0,9.556044989949964,6.190138134542189,7.873091562246076,Very High (Priority Intervention)
Rajasthan,Balotra,1.0,6.0,503.0,6.0,503.0,254.5,Very High (Priority Intervention)
Rajasthan,Banswara,7263.0,93711.0,101294.0,12.90251961999174,13.946578548809033,13.424549084400386,Very High (Priority Intervention)
Rajasthan,Baran,6267.0,80256.0,78758.0,12.806127333652466,12.567097494814105,12.686612414233284,Very High (Priority Intervention)
Rajasthan,Barmer,15851.0,196765.0,111721.0,12.413412403002965,7.048198851807457,9.73080562740521,Very High (Priority Intervention)
Rajasthan,Beawar,1.0,8.0,510.0,8.0,510.0,259.0,Very High (Priority Intervention)
Rajasthan,Bharatpur,17054.0,141155.0,105063.0,8.276943825495485,6.1606074821156325,7.218775653805558,Very High (Priority Intervention)
Rajasthan,Bhilwara,11083.0,120019.0,97739.0,10.829107642335108,8.8188216186953,9.823964630515203,Very High (Priority Intervention)
Rajasthan,Bikaner,13283.0,130871.0,81652.0,9.852518256417978,6.147105322592788,7.999811789505383,Very High (Priority Intervention)
Rajasthan,Bundi,4872.0,62857.0,48701.0,12.901683087027914,9.996100164203613,11.448891625615763,Very High (Priority Intervention)
Rajasthan,Chittaurgarh,357.0,2238.0,2065.0,6.26890756302521,5.784313725490196,6.026610644257703,Very High (Priority Intervention)
Rajasthan,Chittorgarh,5986.0,62598.0,61824.0,10.457400601403274,10.32809889742733,10.392749749415302,Very High (Priority Intervention)
Rajasthan,Churu,12780.0,133224.0,76097.0,10.424413145539907,5.954381846635368,8.189397496087636,Very High (Priority Intervention)
Rajasthan,Dausa,6133.0,106330.0,50267.0,17.337355291048425,8.196151964780695,12.76675362791456,Very High (Priority Intervention)
Rajasthan,Deeg,69.0,158.0,1299.0,2.289855072463768,18.82608695652174,10.557971014492754,Very High (Priority Intervention)
Rajasthan,Dhaulpur,139.0,400.0,488.0,2.8776978417266186,3.5107913669064748,3.1942446043165464,Very High (Priority Intervention)
Rajasthan,Dholpur,8580.0,74417.0,77555.0,8.673310023310023,9.03904428904429,8.856177156177157,Very High (Priority Intervention)
Rajasthan,Didwana-Kuchaman,2.0,8.0,720.0,4.0,360.0,182.0,Very High (Priority Intervention)
Rajasthan,Dungarpur,6571.0,86558.0,95308.0,13.17272865621671,14.504337239385178,13.838532947800944,Very High (Priority Intervention)
Rajasthan,Ganganagar,5504.0,102528.0,69218.0,18.627906976744185,12.575944767441861,15.601925872093023,Very High (Priority Intervention)
Rajasthan,Hanumangarh,4940.0,96633.0,77237.0,19.561336032388663,15.63502024291498,17.59817813765182,Very High (Priority Intervention)
Rajasthan,Jaipur,31146.0,355884.0,275340.0,11.426314775573108,8.840300520130995,10.133307647852051,Very High (Priority Intervention)
Rajasthan,Jaisalmer,2854.0,44977.0,21384.0,15.759285213735108,7.492641906096706,11.625963559915906,Very High (Priority Intervention)
Rajasthan,Jalor,13991.0,99786.0,66690.0,7.132156386248303,4.766635694374956,5.94939604031163,Very High (Priority Intervention)
Rajasthan,Jalore,494.0,20.0,1036.0,0.04048582995951417,2.097165991902834,1.0688259109311742,Very High (Priority Intervention)
Rajasthan,Jhalawar,7036.0,80112.0,81092.0,11.38601478112564,11.525298465036952,11.455656623081296,Very High (Priority Intervention)
Rajasthan,Jhunjhunu,311.0,1941.0,2742.0,6.241157556270096,8.816720257234726,7.528938906752411,Very High (Priority Intervention)
Rajasthan,Jhunjhunun,7611.0,110392.0,54652.0,14.504270135330442,7.180659571672579,10.842464853501511,Very High (Priority Intervention)
Rajasthan,Jodhpur,22215.0,219033.0,139970.0,9.859689399054693,6.300697726761197,8.080193562907946,Very High (Priority Intervention)
Rajasthan,Karauli,8636.0,80971.0,58446.0,9.375984251968504,6.767716535433071,8.071850393700787,Very High (Priority Intervention)
Rajasthan,Kota,7525.0,93354.0,93066.0,12.405847176079734,12.367574750830565,12.38671096345515,Very High (Priority Intervention)
Rajasthan,Nagaur,17267.0,205368.0,103427.0,11.893670006370533,5.989865060520067,8.9417675334453,Very High (Priority Intervention)
Rajasthan,Pali,9114.0,155910.0,66337.0,17.106649111257408,7.278582400702216,12.192615755979812,Very High (Priority Intervention)
Rajasthan,Pratapgarh,3794.0,56287.0,48556.0,14.835793357933579,12.798102266736953,13.816947812335265,Very High (Priority Intervention)
Rajasthan,Rajsamand,4512.0,61962.0,47170.0,13.732712765957446,10.454343971631205,12.093528368794326,Very High (Priority Intervention)
Rajasthan,Salumbar,1.0,1.0,213.0,1.0,213.0,107.0,Very High (Priority Intervention)
Rajasthan,Sawai Madhopur,6744.0,81422.0,45155.0,12.073250296559905,6.6955812574139975,9.384415776986952,Very High (Priority Intervention)
Rajasthan,Sikar,11400.0,161613.0,78337.0,14.176578947368421,6.871666666666667,10.524122807017545,Very High (Priority Intervention)
Rajasthan,Sirohi,10732.0,70150.0,41293.0,6.536526276556094,3.847651882221394,5.192089079388744,Very High (Priority Intervention)
Rajasthan,Tonk,5915.0,79923.0,56628.0,13.511918850380388,9.573626373626373,11.54277261200338,Very High (Priority Intervention)
Rajasthan,Udaipur,14906.0,179778.0,127492.0,12.060780893599892,8.553065879511607,10.306923386555749,Very High (Priority Intervention)
Sikkim,East,370.0,5523.0,5867.0,14.927027027027027,15.856756756756758,15.391891891891891,Very High (Priority Intervention)
Sikkim,East Sikkim,339.0,4089.0,3513.0,12.061946902654867,10.36283185840708,11.212389380530974,Very High (Priority Intervention)
Sikkim,Mangan,3.0,0.0,67.0,0.0,22.333333333333332,11.166666666666666,Very High (Priority Intervention)
Sikkim,Namchi,24.0,5.0,282.0,0.20833333333333334,11.75,5.979166666666667,Very High (Priority Intervention)
Sikkim,North,44.0,307.0,443.0,6.9772727272727275,10.068181818181818,8.522727272727273,Very High (Priority Intervention)
Sikkim,North Sikkim,62.0,918.0,446.0,14.806451612903226,7.193548387096774,11.0,Very High (Priority Intervention)
Sikkim,South,197.0,3050.0,3739.0,15.48223350253807,18.97969543147208,17.230964467005077,Very High (Priority Intervention)
Sikkim,South Sikkim,459.0,2053.0,1409.0,4.47276688453159,3.0697167755991286,3.7712418300653594,Very High (Priority Intervention)
Sikkim,West,208.0,3584.0,2553.0,17.23076923076923,12.274038461538462,14.752403846153847,Very High (Priority Intervention)
Sikkim,West Sikkim,501.0,3291.0,2021.0,6.568862275449102,4.033932135728543,5.301397205588822,Very High (Priority Intervention)
Tamil Nadu,Ariyalur,2412.0,77473.0,23351.0,32.1198175787728,9.681177446102819,20.90049751243781,Very High (Priority Intervention)
Tamil Nadu,Chengalpattu,1253.0,6248.0,21533.0,4.986432561851556,17.18515562649641,11.085794094173984,Very High (Priority Intervention)
Tamil Nadu,Chennai,10043.0,233030.0,148368.0,23.2032261276511,14.77327491785323,18.988250522752164,Very High (Priority Intervention)
Tamil Nadu,Coimbatore,8986.0,219722.0,117738.0,24.451591364344537,13.102381482305809,18.776986423325173,Very High (Priority Intervention)
Tamil Nadu,Cuddalore,8630.0,168105.0,81595.0,19.479142526071843,9.454808806488991,14.466975666280417,Very High (Priority Intervention)
Tamil Nadu,Dharmapuri,5739.0,104858.0,41380.0,18.27112737410699,7.210315385955742,12.740721380031365,Very High (Priority Intervention)
Tamil Nadu,Dindigul,6083.0,186123.0,57577.0,30.597238204833143,9.465230971560086,20.031234588196615,Very High (Priority Intervention)
Tamil Nadu,Erode,6017.0,147495.0,68409.0,24.513046368622238,11.36928702010969,17.941166694365965,Very High (Priority Intervention)
Tamil Nadu,Kallakurichi,1064.0,4818.0,10790.0,4.5281954887218046,10.140977443609023,7.334586466165414,Very High (Priority Intervention)
Tamil Nadu,Kancheepuram,13050.0,233919.0,141293.0,17.924827586206895,10.827049808429118,14.375938697318006,Very High (Priority Intervention)
Tamil Nadu,Kanchipuram,387.0,9.0,8.0,0.023255813953488372,0.020671834625323,0.021963824289405687,Low (Stable Region)
Tamil Nadu,Kanniyakumari,2275.0,69432.0,38678.0,30.51956043956044,17.001318681318683,23.76043956043956,Very High (Priority Intervention)
Tamil Nadu,Kanyakumari,2005.0,29748.0,20696.0,14.836907730673317,10.322194513715711,12.579551122194514,Very High (Priority Intervention)
Tamil Nadu,Karur,4019.0,57807.0,27344.0,14.383428713610352,6.803682508086589,10.59355561084847,Very High (Priority Intervention)
Tamil Nadu,Krishnagiri,5075.0,120803.0,61909.0,23.803546798029558,12.198817733990147,18.001182266009852,Very High (Priority Intervention)
Tamil Nadu,Madurai,9938.0,213798.0,106052.0,21.513181726705575,10.67136244717247,16.092272086939023,Very High (Priority Intervention)
Tamil Nadu,Mayiladuthurai,502.0,4309.0,3602.0,8.58366533864542,7.175298804780876,7.879482071713148,Very High (Priority Intervention)
Tamil Nadu,Nagapattinam,4047.0,80677.0,38029.0,19.93501359031381,9.396837163330863,14.665925376822337,Very High (Priority Intervention)
Tamil Nadu,Namakkal,4872.0,120991.0,45816.0,24.833949096880133,9.403940886699507,17.11894499178982,Very High (Priority Intervention)
Tamil Nadu,Namakkal   *,1.0,0.0,0.0,0.0,0.0,0.0,Low (Stable Region)
Tamil Nadu,Perambalur,2130.0,57037.0,15661.0,26.77793427230047,7.352582159624413,17.06525821596244,Very High (Priority Intervention)
Tamil Nadu,Pudukkottai,7045.0,130306.0,52057.0,18.49623846699787,7.389212207239177,12.942725337118523,Very High (Priority Intervention)
Tamil Nadu,Ramanathapuram,4005.0,100419.0,38291.0,25.073408239700374,9.560799001248439,17.317103620474406,Very High (Priority Intervention)
Tamil Nadu,Ranipet,111.0,637.0,1390.0,5.738738738738738,12.522522522522523,9.13063063063063,Very High (Priority Intervention)
Tamil Nadu,Salem,10249.0,240644.0,106371.0,23.479754122353402,10.378671089862426,16.929212606107914,Very High (Priority Intervention)
Tamil Nadu,Sivaganga,4446.0,95190.0,34296.0,21.41025641025641,7.713900134952767,14.562078272604587,Very High (Priority Intervention)
Tamil Nadu,Tenkasi,1268.0,10203.0,10020.0,8.046529968454259,7.902208201892744,7.974369085173501,Very High (Priority Intervention)
Tamil Nadu,Thanjavur,7372.0,169567.0,76835.0,23.001492132392837,10.422544763971786,16.712018448182313,Very High (Priority Intervention)
Tamil Nadu,The Nilgiris,1714.0,44104.0,15273.0,25.731621936989498,8.91073512252042,17.32117852975496,Very High (Priority Intervention)
Tamil Nadu,Theni,3473.0,86722.0,38776.0,24.970342643247914,11.16498704290239,18.06766484307515,Very High (Priority Intervention)
Tamil Nadu,Thiruvallur,605.0,2897.0,1823.0,4.788429752066116,3.013223140495868,3.900826446280992,Very High (Priority Intervention)
Tamil Nadu,Thiruvarur,4165.0,72799.0,37780.0,17.47875150060024,9.070828331332534,13.274789915966387,Very High (Priority Intervention)
Tamil Nadu,Thoothukkudi,5319.0,139861.0,44695.0,26.29460424891897,8.40289528106787,17.34874976499342,Very High (Priority Intervention)
Tamil Nadu,Tiruchirappalli,9932.0,193570.0,73681.0,19.48952879581152,7.418546113572291,13.454037454691905,Very High (Priority Intervention)
Tamil Nadu,Tirunelveli,9675.0,214773.0,79890.0,22.19875968992248,8.257364341085271,15.228062015503875,Very High (Priority Intervention)
Tamil Nadu,Tirupathur,4.0,59.0,93.0,14.75,23.25,19.0,Very High (Priority Intervention)
Tamil Nadu,Tirupattur,1048.0,12111.0,9352.0,11.556297709923664,8.923664122137405,10.239980916030534,Very High (Priority Intervention)
Tamil Nadu,Tiruppur,6192.0,148772.0,85946.0,24.026485788113696,13.880167958656331,18.953326873385013,Very High (Priority Intervention)
Tamil Nadu,Tiruvallur,11435.0,237793.0,148408.0,20.7951902055094,12.978399650196764,16.88679492785308,Very High (Priority Intervention)
Tamil Nadu,Tiruvannamalai,7266.0,141455.0,65218.0,19.468070465180293,8.975777594274705,14.2219240297275,Very High (Priority Intervention)
Tamil Nadu,Tiruvarur,1.0,3.0,2.0,3.0,2.0,2.5,Very High (Priority Intervention)
Tamil Nadu,Tuticorin,2.0,6.0,4.0,3.0,2.0,2.5,Very High (Priority Intervention)
Tamil Nadu,Vellore,9633.0,191803.0,89400.0,19.911034983909477,9.280597944565557,14.595816464237517,Very High (Priority Intervention)
Tamil Nadu,Villupuram,6772.0,121261.0,39568.0,17.906231541642054,5.84288245717661,11.874556999409332,Very High (Priority Intervention)
Tamil Nadu,Viluppuram,5122.0,85466.0,35788.0,16.68606013276064,6.987114408434206,11.836587270597423,Very High (Priority Intervention)
Tamil Nadu,Virudhunagar,5407.0,121294.0,57442.0,22.432772332162013,10.623636027371925,16.52820417976697,Very High (Priority Intervention)
Telangana,Adilabad,2987.0,80283.0,46010.0,26.877469032474053,15.40341479745564,21.140441914964846,Very High (Priority Intervention)
Telangana,Bhadradri Kothagudem,3211.0,21603.0,33729.0,6.727810650887574,10.504204297726565,8.61600747430707,Very High (Priority Intervention)
Telangana,Hanumakonda,1030.0,9017.0,18975.0,8.754368932038835,18.42233009708738,13.588349514563106,Very High (Priority Intervention)
Telangana,Hyderabad,25990.0,228541.0,216457.0,8.793420546363986,8.328472489419008,8.560946517891498,Very High (Priority Intervention)
Telangana,Jagitial,1595.0,10745.0,16299.0,6.736677115987461,10.218808777429468,8.477742946708464,Very High (Priority Intervention)
Telangana,Jangaon,81.0,280.0,802.0,3.45679012345679,9.901234567901234,6.679012345679012,Very High (Priority Intervention)
Telangana,Jangoan,1022.0,7279.0,16900.0,7.1223091976516635,16.53620352250489,11.829256360078277,Very High (Priority Intervention)
Telangana,Jayashankar Bhupalpally,847.0,4568.0,16261.0,5.3931523022432115,19.198347107438018,12.295749704840615,Very High (Priority Intervention)
Telangana,Jogulamba Gadwal,1844.0,11330.0,33576.0,6.144251626898048,18.20824295010846,12.176247288503253,Very High (Priority Intervention)
Telangana,K.V. Rangareddy,17409.0,248581.0,197330.0,14.278878740881153,11.334941696823481,12.806910218852316,Very High (Priority Intervention)
Telangana,Kamareddy,2008.0,15241.0,24445.0,7.5901394422310755,12.173804780876495,9.881972111553786,Very High (Priority Intervention)
Telangana,Karimnagar,5808.0,135876.0,77995.0,23.394628099173552,13.428891184573002,18.411759641873278,Very High (Priority Intervention)
Telangana,Khammam,3888.0,62170.0,53808.0,15.99022633744856,13.839506172839506,14.914866255144034,Very High (Priority Intervention)
Telangana,Komaram Bheem,1106.0,9677.0,27458.0,8.749547920433997,24.82640144665461,16.787974683544306,Very High (Priority Intervention)
Telangana,Mahabubabad,1503.0,10180.0,23410.0,6.773120425815036,15.575515635395876,11.174318030605455,Very High (Priority Intervention)
Telangana,Mahabubnagar,10168.0,195049.0,96426.0,19.18263178599528,9.483280881195908,14.332956333595593,Very High (Priority Intervention)
Telangana,Mancherial,1094.0,12409.0,27123.0,11.342778793418647,24.79250457038391,18.06764168190128,Very High (Priority Intervention)
Telangana,Medak,7544.0,126666.0,54969.0,16.79029692470838,7.2864528101802755,12.038374867444327,Very High (Priority Intervention)
Telangana,Medchal Malkajgiri,704.0,0.0,0.0,0.0,0.0,0.0,Low (Stable Region)
Telangana,Medchal-Malkajgiri,4070.0,30130.0,85252.0,7.402948402948403,20.946437346437346,14.174692874692875,Very High (Priority Intervention)
Telangana,Medchal?Malkajgiri,2.0,856.0,350.0,428.0,175.0,301.5,Very High (Priority Intervention)
Telangana,Medchal−Malkajgiri,535.0,4613.0,1677.0,8.622429906542056,3.1345794392523363,5.878504672897196,Very High (Priority Intervention)
Telangana,Mulugu,937.0,5387.0,11698.0,5.749199573105656,12.484525080042689,9.116862326574172,Very High (Priority Intervention)
Telangana,Nagarkurnool,1361.0,12454.0,20170.0,9.15062454077884,14.81998530492285,11.985304922850844,Very High (Priority Intervention)
Telangana,Nalgonda,6661.0,137989.0,77441.0,20.715958564780063,11.626032127308212,16.170995346044137,Very High (Priority Intervention)
Telangana,Narayanpet,1310.0,6287.0,16732.0,4.799236641221374,12.772519083969465,8.78587786259542,Very High (Priority Intervention)
Telangana,Nirmal,1401.0,13324.0,33846.0,9.510349750178444,24.158458244111348,16.834403997144896,Very High (Priority Intervention)
Telangana,Nizamabad,6577.0,117196.0,66975.0,17.819066443667325,10.183214231412498,14.001140337539912,Very High (Priority Intervention)
Telangana,Peddapalli,588.0,6427.0,9927.0,10.930272108843537,16.882653061224488,13.906462585034014,Very High (Priority Intervention)
Telangana,Rajanna Sircilla,888.0,8085.0,11165.0,9.10472972972973,12.573198198198199,10.838963963963964,Very High (Priority Intervention)
Telangana,Ranga Reddy,284.0,0.0,0.0,0.0,0.0,0.0,Low (Stable Region)
